BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
222749,MASTERCARD,DEBIT,PLATINUM,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
222750,MASTERCARD,DEBIT,STANDARD,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
222754,MASTERCARD,DEBIT,PREPAID RELOADABLE,"EQUITAS SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
222819,MASTERCARD,DEBIT,WORLD,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
222844,MASTERCARD,DEBIT,PLATINUM,"FEDERAL BANK, LTD.",,https://www.federalbank.co.in,IN,IND,INDIA
222845,MASTERCARD,DEBIT,STANDARD,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
222848,MASTERCARD,DEBIT,PREPAID RELOADABLE,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
222849,MASTERCARD,DEBIT,BUSINESS,"YES BANK, LTD.",9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
222852,MASTERCARD,DEBIT,WORLD,"YES BANK, LTD.",9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
222853,MASTERCARD,DEBIT,PLATINUM,"YES BANK, LTD.",9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
222854,MASTERCARD,DEBIT,PLATINUM,"YES BANK, LTD.",9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
222855,MASTERCARD,DEBIT,TITANIUM,"YES BANK, LTD.",9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
222856,MASTERCARD,DEBIT,TITANIUM,"YES BANK, LTD.",9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
222857,MASTERCARD,DEBIT,BUSINESS,"YES BANK, LTD.",9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
222922,MASTERCARD,DEBIT,PREPAID RELOADABLE,RBL BANK LTD.,9.12261E+11,https://www.rblbank.com,IN,IND,INDIA
222930,MASTERCARD,DEBIT,STANDARD,"JIO PAYMENTS BANK, LTD.",,,IN,IND,INDIA
222931,MASTERCARD,DEBIT,PREPAID,"JIO PAYMENTS BANK, LTD.",,,IN,IND,INDIA
222939,MASTERCARD,DEBIT,PREPAID RELOADABLE,"OBOPAY MOBILE TECHNOLOGY INDIA PVT, LTD.",9.18067E+11,https://www.obopay.com,IN,IND,INDIA
222940,MASTERCARD,DEBIT,PLATINUM,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
222941,MASTERCARD,DEBIT,PLATINUM,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
222942,MASTERCARD,DEBIT,PLATINUM,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
222943,MASTERCARD,DEBIT,PREPAID,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
222944,MASTERCARD,DEBIT,PREPAID,"RBL BANK, LTD.",,,IN,IND,INDIA
222947,MASTERCARD,DEBIT,GOLD,"UTKARSH SMALL FINANCE BANK, LTD.",9.118E+12,https://www.utkarsh.bank,IN,IND,INDIA
222951,MASTERCARD,DEBIT,PLATINUM,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
222952,MASTERCARD,DEBIT,PLATINUM,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
222953,MASTERCARD,DEBIT,PLATINUM,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
222954,MASTERCARD,DEBIT,STANDARD,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
222955,MASTERCARD,DEBIT,PLATINUM,"THE COSMOS COOPERATIVE BANK, LTD.",,,IN,IND,INDIA
222956,MASTERCARD,DEBIT,STANDARD,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
222957,MASTERCARD,DEBIT,PLATINUM,IDBI BANK LTD.,9.12267E+11,https://idbibank.in,IN,IND,INDIA
222975,MASTERCARD,DEBIT,PLATINUM,"UTKARSH SMALL FINANCE BANK, LTD.",9.118E+12,https://www.utkarsh.bank,IN,IND,INDIA
223005,MASTERCARD,DEBIT,PLATINUM,"JANA SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
223006,MASTERCARD,DEBIT,WORLD,"JANA SMALL FINANCE BANK, LTD.",,,IN,IND,INDIA
223008,MASTERCARD,DEBIT,STANDARD,"NEW INDIA CO-OPERATIVE BANK, LTD.",9.12267E+11,https://www.newindiabank.in,IN,IND,INDIA
223012,MASTERCARD,DEBIT,PLATINUM,"NEW INDIA CO-OPERATIVE BANK, LTD.",9.12267E+11,https://www.newindiabank.in,IN,IND,INDIA
223382,MASTERCARD,DEBIT,PREPAID,"TRANSACTION ANALYSTS INDIA PVT, LTD.",,,IN,IND,INDIA
223406,MASTERCARD,DEBIT,PREPAID,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
223408,MASTERCARD,DEBIT,PREPAID BUSINESS,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
223425,MASTERCARD,DEBIT,PREPAID BUSINESS,"EURONET SERVICES INDIA PRIVATE, LTD.",,,IN,IND,INDIA
223454,MASTERCARD,DEBIT,PREPAID BUSINESS,"PINE LABS PRIVATE, LTD.",,,IN,IND,INDIA
223487,MASTERCARD,DEBIT,WORLD,"HDFC BANK, LTD.",,http://www.hdfcbank.com,IN,IND,INDIA
223501,MASTERCARD,DEBIT,PREPAID,MPOWER (INTERNAL ONLY),,,IN,IND,INDIA
223526,MASTERCARD,DEBIT,PREPAID BUSINESS,"EBIXCASH WORLD MONEY, LTD.",,,IN,IND,INDIA
223537,MASTERCARD,DEBIT,ACH FOR CONSUMER,,,,IN,IND,INDIA
223580,MASTERCARD,DEBIT,PREPAID BUSINESS,"PINE LABS PRIVATE, LTD.",,,IN,IND,INDIA
230398,MASTERCARD,DEBIT,STANDARD,"YES BANK, LTD.",9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
230447,MASTERCARD,DEBIT,PREPAID,"KOTAK MAHINDRA BANK, LTD.",9.12227E+11,http://www.kotak.com,IN,IND,INDIA
232015,MASTERCARD,CREDIT,STANDARD,,,,IN,IND,INDIA
232016,MASTERCARD,DEBIT,GOLD,,,,IN,IND,INDIA
232017,MASTERCARD,DEBIT,PREPAID RELOADABLE,,,,IN,IND,INDIA
234103,MASTERCARD,CREDIT,CORPORATE PURCHASING,KOTAK MAHINDRA BANK LTD.,9.1186E+12,https://www.kotak.com,IN,IND,INDIA
270228,MASTERCARD,DEBIT,ACH FOR CONSUMER,RBL BANK LTD.,9.12261E+11,https://www.rblbank.com,IN,IND,INDIA
270560,MASTERCARD,DEBIT,STANDARD,RBL BANK LTD.,9.12261E+11,https://www.rblbank.com,IN,IND,INDIA
270568,MASTERCARD,DEBIT,PREPAID,"NSDL PAYMENTS BANK, LTD.",,,IN,IND,INDIA
271112,MASTERCARD,DEBIT,STANDARD,RBL BANK LTD.,9.12261E+11,https://www.rblbank.com,IN,IND,INDIA
300099,DINERS CLUB INTERNATIONAL,CREDIT,STANDARD,,,,IN,IND,INDIA
300999,DINERS CLUB INTERNATIONAL,CREDIT,STANDARD,,,,IN,IND,INDIA
301000,DINERS CLUB INTERNATIONAL,CREDIT,STANDARD,,,,IN,IND,INDIA
301999,DINERS CLUB INTERNATIONAL,CREDIT,STANDARD,,,,IN,IND,INDIA
302999,DINERS CLUB INTERNATIONAL,CREDIT,STANDARD,,,,IN,IND,INDIA
303999,DINERS CLUB INTERNATIONAL,CREDIT,STANDARD,,,,IN,IND,INDIA
304435,DINERS CLUB INTERNATIONAL,CREDIT,STANDARD,,,,IN,IND,INDIA
304999,DINERS CLUB INTERNATIONAL,CREDIT,STANDARD,,,,IN,IND,INDIA
333333,LOCAL BRAND,DEBIT,PREPAID RELOADABLE,ANDHRA BANK,9.118E+12,https://www.andhrabank.in,IN,IND,INDIA
340019,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
340020,AMERICAN EXPRESS,CREDIT,PERSONAL,"SBI CARDS AND PAYMENT SERVICES, LTD.",,,IN,IND,INDIA
340027,AMERICAN EXPRESS,DEBIT,PREPAID RELOADABLE,,,,IN,IND,INDIA
340049,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
340079,AMERICAN EXPRESS,CREDIT,PERSONAL,"AXIS BANK, LTD.",,http://www.axisbank.com,IN,IND,INDIA
340256,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340257,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340258,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340259,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340260,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340261,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340262,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340263,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340264,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340265,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340266,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340267,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340268,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340269,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340270,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340271,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340272,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340273,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340274,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340275,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340276,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340277,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340278,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340279,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340280,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340281,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340282,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340283,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340284,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340285,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340286,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340287,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340288,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340289,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340290,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340291,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340292,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340293,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340294,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340295,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340296,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340297,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340298,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340299,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340300,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340301,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340302,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340303,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340304,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340305,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340306,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340307,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340308,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340309,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340310,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340311,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340312,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340313,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340314,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340315,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340316,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340317,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340318,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340319,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340320,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340462,AMERICAN EXPRESS,CREDIT,PERSONAL,INDUSIND BANK,+91 20 3046 1600-609,https://www.indusind.com,IN,IND,INDIA
340463,AMERICAN EXPRESS,CREDIT,PERSONAL,INDUSIND BANK,+91 20 3046 1600-609,https://www.indusind.com,IN,IND,INDIA
340475,AMERICAN EXPRESS,CREDIT,PERSONAL,"SBI CARDS AND PAYMENT SERVICES, LTD.",,,IN,IND,INDIA
340489,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340490,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340491,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340492,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340493,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340494,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340495,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340496,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340497,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340498,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340499,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340500,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340501,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340502,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340503,AMERICAN EXPRESS,CREDIT,PERSONAL,"ICICI BANK, LTD.",9.12227E+11,http://www.icicibank.com,IN,IND,INDIA
340504,AMERICAN EXPRESS,CREDIT,PERSONAL,INDUSIND BANK,+91 20 3046 1600-609,https://www.indusind.com,IN,IND,INDIA
340505,AMERICAN EXPRESS,CREDIT,PERSONAL,INDUSIND BANK,+91 20 3046 1600-609,https://www.indusind.com,IN,IND,INDIA
340506,AMERICAN EXPRESS,CREDIT,PERSONAL,INDUSIND BANK,+91 20 3046 1600-609,https://www.indusind.com,IN,IND,INDIA
340507,AMERICAN EXPRESS,CREDIT,PERSONAL,"SBI CARDS AND PAYMENT SERVICES, LTD.",,,IN,IND,INDIA
340508,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA - GSTAR CONS REVOLVE,,,IN,IND,INDIA
340699,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
340899,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
340999,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
341362,AMERICAN EXPRESS,CREDIT,PERSONAL,AEBC INDIA GLOBESTAR CONSUMER CHARGE,,,IN,IND,INDIA
341499,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
341592,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
341999,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
342001,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
342099,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
342999,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
343499,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
343999,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
344536,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
344999,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
345000,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
345678,RUPAY,DEBIT,PREPAID PLATINUM,ORIENTAL BANK OF COMMERCE,9.118E+12,https://www.obcindia.co.in,IN,IND,INDIA
345999,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
346717,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
347315,AMERICAN EXPRESS,CREDIT,,,,,IN,IND,INDIA
347999,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
348999,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
349900,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
349950,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
349989,AMERICAN EXPRESS,CREDIT,STANDARD,,,,IN,IND,INDIA
351358,PRIVATE LABEL,DEBIT,,,,,IN,IND,INDIA
353600,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353601,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353602,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353603,JCB/RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
353604,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353605,JCB/RUPAY,DEBIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
353606,JCB/RUPAY,CREDIT,CLASSIC,,,,IN,IND,INDIA
353607,JCB/RUPAY,CREDIT,CLASSIC,,,,IN,IND,INDIA
353608,JCB/RUPAY,CREDIT,CLASSIC,,,,IN,IND,INDIA
353609,JCB/RUPAY,CREDIT,CLASSIC,,,,IN,IND,INDIA
353610,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353611,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353612,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353613,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353614,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353615,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353616,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353617,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353618,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353619,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353620,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353621,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353622,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353623,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353624,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353625,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353626,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353627,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353628,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353629,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353630,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353631,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353632,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353633,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353634,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353635,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353636,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353637,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353638,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353639,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353640,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353641,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353642,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353643,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353644,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353645,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353646,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353647,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353648,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353649,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353650,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353651,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353652,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353653,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353654,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353655,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353656,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353657,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353658,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353659,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353660,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353661,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
353662,JCB/RUPAY,DEBIT,CLASSIC,,,,IN,IND,INDIA
